country,start_yr,end_yr,region,zone,avg_rep_fert,avg_urea,avg_dap,avg_manure,avg_compost,avg_rep_ofert,avg_ofert,avg_iofert,avg_fert,num_hh_fert,avg_prevention,avg_pest,avg_herb,avg_fung,num_hh_phf
ethiopia,2013,2014,4,14,0.8823529411764706,0.029411764705882353,0.20588235294117646,0.8823529411764706,0,0.029411764705882353,0.8823529411764706,0.20588235294117646,0.8823529411764706,34,0.08823529411764706,0.058823529411764705,0,0,34
ethiopia,2013,2014,4,17,1,0.4411764705882353,1,0.4117647058823529,0.029411764705882353,0,0.4117647058823529,1,1,34,0.8529411764705882,0.029411764705882353,0.8529411764705882,0.029411764705882353,34
ethiopia,2013,2014,4,18,0.9130434782608695,0.34782608695652173,0.34782608695652173,0.9130434782608695,0,0,0.9130434782608695,0.34782608695652173,0.9130434782608695,23,0.7391304347826086,0,0.7391304347826086,0,23
ethiopia,2013,2014,4,19,0.9375,0.65625,0.84375,0.8125,0,0.09375,0.84375,0.875,0.9375,32,0.8125,0,0.8125,0,32
ethiopia,2013,2014,5,1,0.20689655172413793,0.034482758620689655,0,0.1724137931034483,0,0,0.1724137931034483,0.034482758620689655,0.20689655172413793,29,0.06896551724137931,0.06896551724137931,0,0.034482758620689655,29
ethiopia,2013,2014,5,2,0.08333333333333333,0.027777777777777776,0.013888888888888888,0.06944444444444445,0,0,0.06944444444444445,0.027777777777777776,0.08333333333333333,72,0.11267605633802817,0.014084507042253521,0,0,71
ethiopia,2013,2014,5,9,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
ethiopia,2013,2014,6,2,0.5,0.32142857142857145,0.2857142857142857,0.25,0,0,0.25,0.35714285714285715,0.5,28,0.32142857142857145,0,0.32142857142857145,0,28
ethiopia,2013,2014,6,3,0.5333333333333333,0.2,0.35555555555555557,0.4444444444444444,0.1111111111111111,0,0.4444444444444444,0.37777777777777777,0.5333333333333333,45,0.15555555555555556,0,0.13333333333333333,0.022222222222222223,45
ethiopia,2013,2014,6,4,0.15,0.1,0,0.1,0,0,0.1,0.1,0.15,20,0,0,0,0,20
ethiopia,2013,2014,6,6,0.6,0.05,0,0.45,0,0.15,0.6,0.05,0.6,20,0,0,0,0,20
ethiopia,2013,2014,7,1,0.9682539682539683,0.7301587301587301,0.7936507936507936,0.873015873015873,0.015873015873015872,0.1746031746031746,0.873015873015873,0.7936507936507936,0.9682539682539683,63,0.38095238095238093,0,0.36507936507936506,0,63
ethiopia,2013,2014,7,2,1,0.8135593220338984,0.9322033898305084,0.9661016949152542,0,0,0.9661016949152542,0.9322033898305084,1,59,0.6949152542372882,0.1694915254237288,0.6440677966101694,0.06779661016949153,59
ethiopia,2013,2014,7,3,1,0.8611111111111112,0.9444444444444444,0.9722222222222222,0.027777777777777776,0.3055555555555556,0.9722222222222222,0.9444444444444444,1,36,0.6388888888888888,0,0.5833333333333334,0.08333333333333333,36
ethiopia,2013,2014,7,4,0.8607594936708861,0.12658227848101267,0.24050632911392406,0.8227848101265823,0.08860759493670886,0.012658227848101266,0.8227848101265823,0.26582278481012656,0.8354430379746836,79,0.4430379746835443,0.43037974683544306,0.012658227848101266,0,79
ethiopia,2013,2014,7,5,0.7543859649122807,0.10526315789473684,0.12280701754385964,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.6666666666666666,0.14035087719298245,0.7368421052631579,57,0.017241379310344827,0,0,0,58
ethiopia,2013,2014,7,6,0.9433962264150944,0.33962264150943394,0.6226415094339622,0.9056603773584906,0.03773584905660377,0.018867924528301886,0.9056603773584906,0.6226415094339622,0.9433962264150944,53,0.03773584905660377,0,0.018867924528301886,0,53
ethiopia,2013,2014,7,7,0.5945945945945946,0.21621621621621623,0.5675675675675675,0.05405405405405406,0,0,0.05405405405405406,0.5675675675675675,0.5945945945945946,37,0.05405405405405406,0,0.05405405405405406,0.02702702702702703,37
ethiopia,2013,2014,7,8,0.2692307692307692,0,0.15384615384615385,0.2692307692307692,0,0,0.2692307692307692,0.15384615384615385,0.2692307692307692,26,0,0,0,0,26
ethiopia,2013,2014,7,9,0.6226415094339622,0.07547169811320754,0.32075471698113206,0.49056603773584906,0,0.11320754716981132,0.4716981132075472,0.32075471698113206,0.6037735849056604,53,0.5094339622641509,0.018867924528301886,0.5094339622641509,0.018867924528301886,53
ethiopia,2013,2014,7,10,0.746031746031746,0.1746031746031746,0.42857142857142855,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.6349206349206349,0.42857142857142855,0.7301587301587301,63,0,0,0,0,63
ethiopia,2013,2014,7,11,0.36363636363636365,0.10606060606060606,0.13636363636363635,0.25757575757575757,0,0,0.25757575757575757,0.13636363636363635,0.36363636363636365,66,0.03076923076923077,0,0,0,65
ethiopia,2013,2014,7,12,0.9714285714285714,0.6285714285714286,0.7142857142857143,0.6,0,0.02857142857142857,0.6,0.7428571428571429,0.9714285714285714,35,0.8,0,0.8,0,35
ethiopia,2013,2014,7,13,0.875,0.4583333333333333,0.5416666666666666,0.7916666666666666,0,0,0.7916666666666666,0.5416666666666666,0.875,24,0.125,0,0.125,0,24
ethiopia,2013,2014,7,14,0.8260869565217391,0.2608695652173913,0.391304347826087,0.7391304347826086,0,0,0.7391304347826086,0.4782608695652174,0.8260869565217391,23,0.21739130434782608,0.043478260869565216,0.21739130434782608,0,23
ethiopia,2013,2014,7,15,0.2777777777777778,0.1388888888888889,0.027777777777777776,0.19444444444444445,0,0,0.19444444444444445,0.1388888888888889,0.25,36,0.05555555555555555,0.027777777777777776,0.027777777777777776,0,36
ethiopia,2013,2014,7,16,0.5217391304347826,0.043478260869565216,0.08695652173913043,0.5217391304347826,0,0,0.5217391304347826,0.08695652173913043,0.5217391304347826,23,0.043478260869565216,0.043478260869565216,0,0,23
ethiopia,2013,2014,7,17,0.9074074074074074,0.037037037037037035,0.2962962962962963,0.8703703703703703,0.037037037037037035,0,0.8518518518518519,0.2962962962962963,0.8888888888888888,54,0.1111111111111111,0,0.1111111111111111,0,54
ethiopia,2013,2014,7,18,0.7777777777777778,0.3055555555555556,0.4722222222222222,0.6666666666666666,0.027777777777777776,0,0.6666666666666666,0.5,0.75,36,0,0,0,0,36
ethiopia,2013,2014,7,19,0.9583333333333334,0,0.5,0.875,0.041666666666666664,0,0.875,0.5,0.9583333333333334,24,0.20833333333333334,0,0.20833333333333334,0,24
ethiopia,2013,2014,7,20,0.96,0.92,0.96,0.7,0.02,0.12,0.7,0.96,0.96,50,0.54,0.18,0.44,0.04,50
ethiopia,2013,2014,7,21,1,0.5652173913043478,0.7391304347826086,0.9565217391304348,0,0.043478260869565216,0.9565217391304348,0.7391304347826086,1,23,0.6086956521739131,0.043478260869565216,0.6086956521739131,0,23
ethiopia,2013,2014,12,1,0,0,0,0,0,0,0,0,0,27,0.07407407407407407,0.07407407407407407,0,0,27
ethiopia,2013,2014,12,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
ethiopia,2013,2014,12,3,0.1891891891891892,0,0,0.10810810810810811,0,0.16216216216216217,0.1891891891891892,0,0.1891891891891892,37,0.1891891891891892,0,0.16216216216216217,0,37
ethiopia,2013,2014,12,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
ethiopia,2013,2014,13,1,0.8715596330275229,0.48623853211009177,0.44954128440366975,0.7889908256880734,0.009174311926605505,0,0.7889908256880734,0.5963302752293578,0.8715596330275229,109,0.14678899082568808,0.14678899082568808,0,0.009174311926605505,109
ethiopia,2013,2014,15,1,0.5555555555555556,0.05555555555555555,0.009259259259259259,0.5462962962962963,0,0,0.5462962962962963,0.06481481481481481,0.5555555555555556,108,0.10185185185185185,0.10185185185185185,0,0.009259259259259259,108
ethiopia,2015,2016,1,1,0.8813559322033898,0.559322033898305,0.6271186440677966,0.7966101694915254,0.22033898305084745,0,0.7966101694915254,0.6949152542372882,0.8813559322033898,59,0.23728813559322035,0.03389830508474576,0.2033898305084746,0.01694915254237288,59
ethiopia,2015,2016,1,2,0.935064935064935,0.6883116883116883,0.6363636363636364,0.8051948051948052,0.35064935064935066,0.012987012987012988,0.8181818181818182,0.7142857142857143,0.935064935064935,77,0.3116883116883117,0.24675324675324675,0.12987012987012986,0,77
ethiopia,2015,2016,1,3,0.8888888888888888,0.6031746031746031,0.7142857142857143,0.5079365079365079,0.42857142857142855,0,0.6507936507936508,0.7301587301587301,0.8888888888888888,63,0.06349206349206349,0.031746031746031744,0.047619047619047616,0,63
ethiopia,2015,2016,1,4,0.819672131147541,0.7540983606557377,0.7540983606557377,0.6229508196721312,0.09836065573770492,0,0.6229508196721312,0.7704918032786885,0.819672131147541,61,0.21311475409836064,0.14754098360655737,0.11475409836065574,0.01639344262295082,61
ethiopia,2015,2016,1,5,0.6229508196721312,0.2459016393442623,0.2459016393442623,0.4918032786885246,0.03278688524590164,0,0.5245901639344263,0.3442622950819672,0.6229508196721312,61,0.6229508196721312,0.01639344262295082,0.6065573770491803,0,61
ethiopia,2015,2016,2,1,0,0,0,0,0,0,0,0,0,15,0.1875,0,0.0625,0,16
ethiopia,2015,2016,2,3,0.45454545454545453,0,0.09090909090909091,0.36363636363636365,0,0,0.36363636363636365,0.09090909090909091,0.45454545454545453,11,0.9090909090909091,0.9090909090909091,0,0,11
ethiopia,2015,2016,3,1,0.704225352112676,0.2676056338028169,0.2535211267605634,0.5633802816901409,0.04225352112676056,0.014084507042253521,0.6197183098591549,0.30985915492957744,0.704225352112676,71,0.29577464788732394,0.056338028169014086,0.23943661971830985,0,71
ethiopia,2015,2016,3,2,0.9402985074626866,0.6119402985074627,0.5373134328358209,0.6865671641791045,0.26865671641791045,0,0.7910447761194029,0.6417910447761194,0.9402985074626866,67,0.14925373134328357,0.05970149253731343,0.07462686567164178,0,67
ethiopia,2015,2016,3,3,0.7294117647058823,0.5294117647058824,0.4117647058823529,0.49411764705882355,0.16470588235294117,0.2,0.5764705882352941,0.5294117647058824,0.7294117647058823,85,0.058823529411764705,0.058823529411764705,0.011764705882352941,0.011764705882352941,85
ethiopia,2015,2016,3,4,0.8032786885245902,0.4918032786885246,0.47540983606557374,0.6557377049180327,0.03278688524590164,0.03278688524590164,0.6557377049180327,0.4918032786885246,0.8032786885245902,61,0.2903225806451613,0.1935483870967742,0.11290322580645161,0.03225806451612903,62
ethiopia,2015,2016,3,5,0.7101449275362319,0.4782608695652174,0.17391304347826086,0.34782608695652173,0.043478260869565216,0,0.34782608695652173,0.6231884057971014,0.7101449275362319,69,0.6086956521739131,0.3188405797101449,0.5072463768115942,0.057971014492753624,69
ethiopia,2015,2016,3,6,0.9841269841269841,0.6666666666666666,0.3333333333333333,0.873015873015873,0.42857142857142855,0.031746031746031744,0.9047619047619048,0.6825396825396826,0.9841269841269841,63,0.36507936507936506,0.14285714285714285,0.2698412698412698,0.031746031746031744,63
ethiopia,2015,2016,3,7,1,0.961038961038961,0.5974025974025974,0.7922077922077922,0.3246753246753247,0.03896103896103896,0.8441558441558441,0.987012987012987,1,77,0.6883116883116883,0.09090909090909091,0.6753246753246753,0.012987012987012988,77
ethiopia,2015,2016,3,8,0.8235294117647058,0.08823529411764706,0.08823529411764706,0.8235294117647058,0.058823529411764705,0.029411764705882353,0.8235294117647058,0.08823529411764706,0.8235294117647058,34,0.029411764705882353,0.029411764705882353,0.029411764705882353,0,34
ethiopia,2015,2016,3,9,1,0.72,0.52,0.94,0.2,0,0.94,0.82,1,50,0.34,0.04,0.3,0.02,50
ethiopia,2015,2016,3,10,0.6764705882352942,0.20588235294117646,0.14705882352941177,0.5882352941176471,0,0.029411764705882353,0.6176470588235294,0.23529411764705882,0.6764705882352942,34,0.29411764705882354,0.23529411764705882,0.029411764705882353,0.08823529411764706,34
ethiopia,2015,2016,3,12,0.78125,0,0.03125,0.75,0.0625,0.34375,0.78125,0.03125,0.78125,32,0.5625,0.5625,0,0,32
ethiopia,2015,2016,4,1,0.8793103448275862,0.4482758620689655,0.13793103448275862,0.7068965517241379,0.1206896551724138,0.08620689655172414,0.7931034482758621,0.5689655172413793,0.8793103448275862,58,0.20689655172413793,0.017241379310344827,0.1724137931034483,0.017241379310344827,58
ethiopia,2015,2016,4,2,0.9487179487179487,0.28205128205128205,0.20512820512820512,0.9230769230769231,0,0,0.9230769230769231,0.3333333333333333,0.9487179487179487,39,0.46153846153846156,0,0.46153846153846156,0,39
ethiopia,2015,2016,4,3,0.825,0.225,0.225,0.725,0.025,0.225,0.775,0.3,0.825,40,0.525,0.075,0.5,0,40
ethiopia,2015,2016,4,4,0.8518518518518519,0.5370370370370371,0.5185185185185185,0.6481481481481481,0,0,0.6481481481481481,0.6851851851851852,0.8518518518518519,54,0.5,0.018518518518518517,0.48148148148148145,0.018518518518518517,54
ethiopia,2015,2016,4,5,0.8461538461538461,0.5384615384615384,0.6666666666666666,0.717948717948718,0.05128205128205128,0,0.717948717948718,0.6666666666666666,0.8461538461538461,39,0.6410256410256411,0.10256410256410256,0.6153846153846154,0.05128205128205128,39
ethiopia,2015,2016,4,6,0.7575757575757576,0.7272727272727273,0.6060606060606061,0.30303030303030304,0,0,0.30303030303030304,0.7575757575757576,0.7575757575757576,33,0.45454545454545453,0.12121212121212122,0.42424242424242425,0,33
ethiopia,2015,2016,4,7,0.7894736842105263,0.6842105263157895,0.39473684210526316,0.39473684210526316,0.05263157894736842,0,0.4473684210526316,0.6842105263157895,0.7894736842105263,38,0.868421052631579,0.5789473684210527,0.7368421052631579,0.34210526315789475,38
ethiopia,2015,2016,4,8,0.9714285714285714,0.02857142857142857,0.7142857142857143,0.4857142857142857,0.11428571428571428,0,0.4857142857142857,0.7142857142857143,0.9714285714285714,35,0.8,0.22857142857142856,0.7142857142857143,0.2571428571428571,35
ethiopia,2015,2016,4,9,0.7111111111111111,0.2,0.4,0.6,0,0,0.6,0.4444444444444444,0.7111111111111111,45,0.28888888888888886,0.28888888888888886,0.022222222222222223,0,45
ethiopia,2015,2016,4,10,0.9411764705882353,0.5294117647058824,0.4117647058823529,0.7941176470588235,0.38235294117647056,0,0.7941176470588235,0.5294117647058824,0.9411764705882353,34,0.35294117647058826,0.35294117647058826,0,0,34
ethiopia,2015,2016,4,11,0.5576923076923077,0.17307692307692307,0.23076923076923078,0.11538461538461539,0,0,0.11538461538461539,0.25,0.5576923076923077,52,0.8076923076923077,0.25,0.7692307692307693,0.3269230769230769,52
ethiopia,2015,2016,4,12,0.3,0,0,0.3,0,0.05,0.3,0,0.3,20,0.05,0,0,0,20
ethiopia,2015,2016,4,13,0.972972972972973,0.7027027027027027,0.5405405405405406,0.6756756756756757,0.08108108108108109,0.16216216216216217,0.6756756756756757,0.8108108108108109,0.972972972972973,37,0.7894736842105263,0.07894736842105263,0.7894736842105263,0.02631578947368421,38
ethiopia,2015,2016,4,14,0.8235294117647058,0.029411764705882353,0.14705882352941177,0.7647058823529411,0,0.058823529411764705,0.7647058823529411,0.17647058823529413,0.8235294117647058,34,0.23529411764705882,0,0,0,34
ethiopia,2015,2016,4,17,1,0.48484848484848486,0.696969696969697,0.5454545454545454,0,0,0.5454545454545454,0.7575757575757576,1,33,0.8484848484848485,0.30303030303030304,0.6060606060606061,0.45454545454545453,33
ethiopia,2015,2016,4,18,0.6666666666666666,0.2916666666666667,0.2916666666666667,0.4583333333333333,0,0,0.4583333333333333,0.2916666666666667,0.6666666666666666,24,0.5,0.041666666666666664,0.4583333333333333,0.041666666666666664,24
ethiopia,2015,2016,4,19,0.9411764705882353,0.7647058823529411,0,0.7941176470588235,0,0,0.7941176470588235,0.7647058823529411,0.9411764705882353,34,0.8235294117647058,0.029411764705882353,0.8235294117647058,0.029411764705882353,34
ethiopia,2015,2016,5,1,0.25,0.03571428571428571,0.03571428571428571,0.21428571428571427,0,0.03571428571428571,0.25,0.03571428571428571,0.25,28,0.03571428571428571,0,0,0,28
ethiopia,2015,2016,5,2,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.058823529411764705,0,0,0.058823529411764705,0.014705882352941176,0.07352941176470588,68,0.014705882352941176,0,0,0.014705882352941176,68
ethiopia,2015,2016,5,9,0,0,0,0,0,0,0,0,0,29,0.2413793103448276,0.13793103448275862,0.06896551724137931,0.13793103448275862,29
ethiopia,2015,2016,6,2,0.7307692307692307,0.3076923076923077,0.3076923076923077,0.6153846153846154,0,0.07692307692307693,0.6153846153846154,0.34615384615384615,0.7307692307692307,26,0.2692307692307692,0,0.2692307692307692,0,26
ethiopia,2015,2016,6,3,0.6511627906976745,0.3953488372093023,0.4418604651162791,0.46511627906976744,0.046511627906976744,0.27906976744186046,0.6046511627906976,0.4883720930232558,0.6511627906976745,43,0.18604651162790697,0,0.18604651162790697,0,43
ethiopia,2015,2016,6,4,0.14285714285714285,0.047619047619047616,0,0.14285714285714285,0,0,0.14285714285714285,0.047619047619047616,0.14285714285714285,21,0,0,0,0,21
ethiopia,2015,2016,6,6,0.65,0.05,0.05,0.25,0.45,0,0.65,0.05,0.65,20,0.3,0,0.25,0,20
ethiopia,2015,2016,7,1,0.90625,0.65625,0.703125,0.78125,0.015625,0.015625,0.78125,0.71875,0.90625,64,0.296875,0.015625,0.265625,0.0625,64
ethiopia,2015,2016,7,2,0.9137931034482759,0.6724137931034483,0.7758620689655172,0.8620689655172413,0,0.017241379310344827,0.8620689655172413,0.8103448275862069,0.9137931034482759,58,0.7413793103448276,0.10344827586206896,0.6724137931034483,0.1724137931034483,58
ethiopia,2015,2016,7,3,1,0.8055555555555556,0.9722222222222222,0.9722222222222222,0,0.4166666666666667,0.9722222222222222,0.9722222222222222,1,36,0.8055555555555556,0.027777777777777776,0.7222222222222222,0.19444444444444445,36
ethiopia,2015,2016,7,4,0.782051282051282,0.3333333333333333,0.34615384615384615,0.5897435897435898,0.3333333333333333,0,0.6923076923076923,0.41025641025641024,0.782051282051282,78,0.19230769230769232,0.02564102564102564,0.15384615384615385,0.02564102564102564,78
ethiopia,2015,2016,7,5,0.4074074074074074,0,0.037037037037037035,0.2037037037037037,0.37037037037037035,0,0.37037037037037035,0.037037037037037035,0.4074074074074074,54,0.018518518518518517,0,0,0,54
ethiopia,2015,2016,7,6,0.9423076923076923,0.34615384615384615,0.6153846153846154,0.9230769230769231,0.019230769230769232,0.019230769230769232,0.9230769230769231,0.6346153846153846,0.9423076923076923,52,0.019230769230769232,0.019230769230769232,0,0,52
ethiopia,2015,2016,7,7,0.6666666666666666,0.15151515151515152,0.15151515151515152,0.5151515151515151,0,0,0.5151515151515151,0.18181818181818182,0.6666666666666666,33,0,0,0,0,32
ethiopia,2015,2016,7,8,0.2,0,0.08,0.16,0,0.08,0.16,0.08,0.2,25,0,0,0,0,25
ethiopia,2015,2016,7,9,0.76,0.2,0.3,0.54,0,0.16,0.54,0.4,0.76,50,0.68,0.02,0.68,0,50
ethiopia,2015,2016,7,10,0.9193548387096774,0.2903225806451613,0.3387096774193548,0.9032258064516129,0.06451612903225806,0.11290322580645161,0.9193548387096774,0.3709677419354839,0.9193548387096774,62,0.016129032258064516,0,0.016129032258064516,0,62
ethiopia,2015,2016,7,11,0.4745762711864407,0.06779661016949153,0.0847457627118644,0.3559322033898305,0,0.15254237288135594,0.3898305084745763,0.11864406779661017,0.4745762711864407,59,0.03389830508474576,0,0.03389830508474576,0,59
ethiopia,2015,2016,7,12,0.9722222222222222,0.6666666666666666,0.027777777777777776,0.8888888888888888,0.027777777777777776,0.1388888888888889,0.9166666666666666,0.6666666666666666,0.9722222222222222,36,0.6388888888888888,0,0.6388888888888888,0,36
ethiopia,2015,2016,7,13,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.17391304347826086,0,0,0.17391304347826086,0.21739130434782608,0.30434782608695654,23,0.5652173913043478,0,0,0,23
ethiopia,2015,2016,7,14,0.7142857142857143,0.14285714285714285,0.38095238095238093,0.6190476190476191,0,0,0.6190476190476191,0.38095238095238093,0.7142857142857143,21,0.7142857142857143,0.047619047619047616,0.23809523809523808,0.047619047619047616,21
ethiopia,2015,2016,7,15,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.08333333333333333,0,0,0.08333333333333333,0.1388888888888889,0.2222222222222222,36,0,0,0,0,36
ethiopia,2015,2016,7,16,0.391304347826087,0.043478260869565216,0.043478260869565216,0.34782608695652173,0,0,0.34782608695652173,0.043478260869565216,0.391304347826087,23,0,0,0,0,23
ethiopia,2015,2016,7,17,0.9411764705882353,0.0196078431372549,0.29411764705882354,0.8823529411764706,0.0196078431372549,0.0392156862745098,0.9019607843137255,0.29411764705882354,0.9411764705882353,51,0.0392156862745098,0,0.0392156862745098,0,51
ethiopia,2015,2016,7,18,0.8,0.45714285714285713,0.5142857142857142,0.7428571428571429,0,0,0.7428571428571429,0.5142857142857142,0.8,35,0,0,0,0,35
ethiopia,2015,2016,7,19,1,0.18181818181818182,0.6818181818181818,0.9545454545454546,0.045454545454545456,0.045454545454545456,0.9545454545454546,0.6818181818181818,1,22,0.045454545454545456,0,0.045454545454545456,0,22
ethiopia,2015,2016,7,20,1,0.9583333333333334,0.9791666666666666,0.7916666666666666,0,0.020833333333333332,0.7916666666666666,0.9791666666666666,1,48,0.8125,0.25,0.625,0.0625,48
ethiopia,2015,2016,7,21,1,0.8636363636363636,0.9545454545454546,0.9090909090909091,0,0.2727272727272727,0.9090909090909091,0.9545454545454546,1,22,0.7727272727272727,0,0.7272727272727273,0.045454545454545456,22
ethiopia,2015,2016,12,1,0,0,0,0,0,0,0,0,0,28,0.3333333333333333,0,0,0.03333333333333333,30
ethiopia,2015,2016,12,2,0.058823529411764705,0,0,0,0,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,17,0.11764705882352941,0,0,0,17
ethiopia,2015,2016,12,3,0,0,0,0,0,0,0,0,0,38,0.47368421052631576,0,0.47368421052631576,0,38
ethiopia,2015,2016,12,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
ethiopia,2015,2016,13,1,0.8073394495412844,0.5596330275229358,0.44036697247706424,0.7247706422018348,0.08256880733944955,0.009174311926605505,0.7339449541284404,0.6422018348623854,0.8073394495412844,109,0.25688073394495414,0.21100917431192662,0,0.05504587155963303,109
ethiopia,2015,2016,15,1,0.5047619047619047,0.009523809523809525,0.009523809523809525,0.49523809523809526,0,0,0.49523809523809526,0.01904761904761905,0.5047619047619047,105,0.05714285714285714,0.0380952380952381,0,0.01904761904761905,105
